Attempt ID,Unit Code,Unit Code Version,Assessment ID,Submission
6911227,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7311076,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
10497687,3CO01,23_01,CIPD_3CO01_23_01,Attempt 3
10362003,3CO01,23_01,CIPD_3CO01_23_01,Attempt 2
7128567,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130127,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474626,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476030,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6477231,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6477785,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6478529,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
9869549,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
10424921,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
10455414,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
11470702,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
6470171,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
6590607,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
6638242,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
7184230,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
7562512,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
8179591,5HR03,21_01,AVADO_5HR03_21_01,Attempt 3
8685946,5OS01,21_01,AVADO_5OS01_21_01,Attempt 2
13473243,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14540846,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14653328,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
15414847,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
6160385,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
6160735,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6469780,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7116532,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
7128269,5CO01,21_01,CIPD_5CO01_21_01,Attempt 3
7130267,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474775,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6478139,5LD01,21_01,AVADO_5LD01_21_01,Attempt 2
7131177,5LD02,21_01,AVADO_5LD02_21_01,Attempt 1
6478370,5LD03,21_01,AVADO_5LD03_21_01,Attempt 1
6478745,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
8748363,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9349818,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
9453084,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
9924234,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10436371,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
10841611,5HR03,23_11,AVADO_5HR03_23_11,Attempt 2
10767273,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
8552827,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9256268,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
9551730,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
9599633,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10429396,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
10520120,5HR03,23_11,AVADO_5HR03_23_11,Attempt 1
10802596,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
8213190,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9014875,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8911849,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
9894215,5HR01,22_01,AVADO_5HR01_22_01,Attempt 3
9898237,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
10398078,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
10752601,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
6469484,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
7126279,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6469680,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7806552,3CO04,22_01,CIPD_3CO04_22_01,Attempt 3
8711324,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8813019,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
9409725,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
9760840,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10134530,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
10628521,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
10788910,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
10756763,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11629903,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
12452933,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
12773195,5HR01,24_06,AVADO_5HR01_24_06,Attempt 2
13074211,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
12889161,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12915800,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
7494731,3CO01,22_01,CIPD_3CO01_22_01,Attempt 2
7447751,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
7821799,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
8484885,3CO04,22_01,CIPD_3CO04_22_01,Attempt 1
11978960,3CO01,23_01,CIPD_3CO01_23_01,Attempt 2
12315791,3CO02,24_01,CIPD_3CO02_24_01,Attempt 3
12388856,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
13618873,3CO04,24_01,CIPD_3CO04_24_01,Attempt 2
10513977,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
10523722,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
11289736,3CO03,23_01,CIPD_3CO03_23_01,Attempt 2
11991987,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
6469951,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6472203,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6682673,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6659159,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6812546,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
7171389,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7653986,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
15153989,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
6404432,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
6744919,3CO02,21_01,CIPD_3CO02_21_01,Attempt 2
6862693,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
7669995,3CO04,22_01,CIPD_3CO04_22_01,Attempt 1
8545299,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8883758,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
9395481,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
9554773,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
9868802,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
10415279,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
10601890,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
12412259,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
12488910,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
12912699,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
13849450,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
8632444,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
8946412,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
9097725,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
10142243,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
7436300,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
7689115,3CO02,22_01,CIPD_3CO02_22_01,Attempt 2
7925319,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
8390964,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
8219671,3CO01,22_01,CIPD_3CO01_22_01,Attempt 2
8758904,3CO02,22_01,CIPD_3CO02_22_01,Attempt 2
8605724,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
RT2|giusytambaro8@gmail.com|3CO04|20240704,3CO04,23_02,CIPD 3CO04_23_02,Retake Attempt 2
14084660,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14394577,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14957373,5CO03,25_01,CIPD_5CO03_25_01,Attempt 2
15181173,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
11405412,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
12061371,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
12061402,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
9520429,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
9928786,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
11518168,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
12125918,5HR01,24_06,AVADO_5HR01_24_06,Attempt 2
12043726,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
12832607,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12839634,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
14054343,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14000954,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14578174,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14817009,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15016943,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15471475,5HR03,24_01,CIPD_5HR03_24_01,Attempt 2
9210715,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
9487410,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
9839368,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
10349170,5LD01,22_01,AVADO_5LD01_22_01,Attempt 2
10527941,5LD02,23_11,AVADO_5LD02_23_11,Attempt 1
10658632,5LD03,23_11,AVADO_5LD03_23_11,Attempt 1
11266798,5OS02,23_11,AVADO_5OS02_23_11,Attempt 2
13491465,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14304734,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14245344,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
15160608,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14846424,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14593421,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
14544212,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14734719,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
15523578,5CO03,25_01,CIPD_5CO03_25_01,Attempt 2
13390192,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14194392,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14527346,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14910652,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
15160281,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
7125974,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
7126325,3CO02,21_01,CIPD_3CO02_21_01,Attempt 2
7127091,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
7127402,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
14429938,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
7129157,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130687,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474244,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6646628,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6840498,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
7116269,5HR03,21_01,AVADO_5HR03_21_01,Attempt 2
7644928,5OS01,21_01,AVADO_5OS01_21_01,Attempt 3
7128860,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130416,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474912,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476546,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6477346,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6477890,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6478582,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
12254671,7HR01,22_01,CIPD_7HR01_22_01,Attempt 3
13397869,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
7910892,5CO01,22_01,CIPD_5CO01_22_01,Attempt 3
8066166,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
14877704,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15088307,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15417578,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
8290265,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
13946445,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14274496,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14488174,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14779051,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15154265,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
5746942,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6215872,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
6488083,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6612995,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
7055462,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
7218531,5HR03,21_01,AVADO_5HR03_21_01,Attempt 2
7394328,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
6496759,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
6757249,3CO02,21_01,CIPD_3CO02_21_01,Attempt 2
6973637,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7690429,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
15669045,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
12079303,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
12385736,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
12870793,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13225712,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13794948,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
13948856,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14387054,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
10748365,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11103970,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
11248085,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
11273921,5HR01,23_11,AVADO_5HR01_23_11,Attempt 1
12063033,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
12063066,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12722980,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
9363945,3CO01,22_01,CIPD_3CO01_22_01,Attempt 3
9396611,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
15525027,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
5887770,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6281773,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6347247,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6933430,5HR01,21_01,AVADO_5HR01_21_01,Attempt 3
7012847,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
8637142,5HR03,21_01,AVADO_5HR03_21_01,Attempt 2
8174515,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
11235029,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
11461566,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
12028232,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
12359265,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
12757589,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
12852703,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13528072,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
10695517,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
11242728,3CO02,23_01,CIPD_3CO02_23_01,Attempt 1
11390416,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
12050271,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
10028662,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
7128211,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
7130979,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6475463,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476910,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6477570,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6478096,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6478760,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
11248384,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11386067,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
7129221,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130745,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6475230,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476771,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6477477,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6478010,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6478657,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
8999418,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
9324461,3CO02,23_01,CIPD_3CO02_23_01,Attempt 1
9463815,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
10498641,3CO04,23_01,CIPD_3CO04_23_01,Attempt 1
13333026,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
13605191,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
13978615,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
13964108,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
9406009,3CO01,22_01,CIPD_3CO01_22_01,Attempt 3
7942171,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
8376882,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
9354020,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
7683098,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
7855502,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
8528746,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
8902892,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
6509259,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6876951,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
7102086,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
7269951,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
7941215,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
8039179,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
8598290,5OS01,22_01,AVADO_5OS01_22_01,Attempt 2
7320507,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
7964039,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
7996748,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
8635509,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
8914155,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9086364,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
9311834,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
5666032,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
5973197,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6052981,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
6728600,3CO04,21_01,CIPD_3CO04_21_01,Attempt 1
7594727,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8052581,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8282214,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8634028,5HR01,22_01,AVADO_5HR01_22_01,Attempt 3
8636798,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9655121,5HR03,22_01,AVADO_5HR03_22_01,Attempt 3
9307607,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
12788832,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
13290885,3CO02,24_01,CIPD_3CO02_24_01,Attempt 2
13319792,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
14556760,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
7070735,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
7494119,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
7853299,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
9507434,5LD01,21_01,AVADO_5LD01_21_01,Attempt 2
9397220,5LD02,21_01,AVADO_5LD02_21_01,Attempt 2
9719539,5LD03,21_01,AVADO_5LD03_21_01,Attempt 1
10277797,5CO01,23_01,CIPD_5CO01_23_01,Attempt 3
10515513,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
15291955,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
14539007,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
14822648,3CO02,25_01,CIPD_3CO02_25_01,Attempt 1
15146646,3CO03,25_01,CIPD_3CO03_25_01,Attempt 1
14685097,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15465370,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
7128547,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130110,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474609,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6478175,5LD01,21_01,AVADO_5LD01_21_01,Attempt 1
6864836,5LD02,21_01,AVADO_5LD02_21_01,Attempt 2
6638303,5LD03,21_01,AVADO_5LD03_21_01,Attempt 1
7621439,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
6172821,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
8432761,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8474888,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8879779,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
9491466,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9509849,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
10415773,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
14099234,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14626511,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
15153608,5CO03,25_01,CIPD_5CO03_25_01,Attempt 1
15597201,5LD01,24_01,CIPD_5LD01_24_01,Attempt 1
10258962,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
10507843,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
10822592,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
RT1|graceshuttlewood412@hotmail.com|5HR01|20240830,5HR01,24_06,AVADO_5HR01_24_06,Retake Attempt 1
11666455,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
11998965,5HR03,23_11,AVADO_5HR03_23_11,Attempt 2
11999706,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
7128241,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
7129843,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
6474351,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6476191,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6477609,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6478130,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6478734,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
13918035,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13929393,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14562974,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
15115580,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
15115771,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
6510891,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
6598541,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
7019266,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7729982,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
10848913,3CO03,23_01,CIPD_3CO03_23_01,Attempt 2
11362392,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
15039507,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
13458629,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
14008173,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
14164542,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
15152706,3CO04,25_01,CIPD_3CO04_25_01,Attempt 2
6471862,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6473682,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474309,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6475976,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6496719,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6890738,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7092880,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
12469620,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
13357813,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
13606244,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
12186711,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
10797168,5CO01,23_01,CIPD_5CO01_23_01,Attempt 3
10804448,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
6226725,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
6500770,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6823515,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
10375447,7CO01,23_01,CIPD_7CO01_23_01,Attempt 3
7710523,7CO02,22_11,CIPD_7CO01_22_11,Attempt 1
11865564,7CO03,23_01,CIPD_7CO03_23_01,Attempt 3
9799501,7CO04,23_01,CIPD_7CO04_23_01,Attempt 2
8387869,7HR01,22_01,CIPD_7HR01_22_01,Attempt 2
9222018,7HR02,22_01,CIPD_7HR02_22_01,Attempt 2
11295057,7HR03,23_01,CIPD_7HR03_23_01,Attempt 1
11683098,7OS01,23_01,CIPD_7OS01_23_01,Attempt 2
11088924,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
11716569,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
11863984,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
12225416,5LD01,24_06,AVADO_5LD01_24_06,Attempt 1
12644778,5LD02,24_06,AVADO_5LD02_24_06,Attempt 1
13315000,5LD03,24_06,AVADO_5LD03_24_06,Attempt 1
13634694,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
14676373,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
14964359,3CO02,25_01,CIPD_3CO02_25_01,Attempt 1
15325603,3CO03,25_01,CIPD_3CO03_25_01,Attempt 1
10424812,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
10665647,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
11161775,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
13052386,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13004638,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
13580814,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
14303688,5OS02,24_01,CIPD_5OS02_24_01,Attempt 1
7128594,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
